"GID","GeneticGroup","BRNHT1","CGMS1","CGMS2","DM","HI","logFYLD","logRTNO","logTOPYLD","MCMDS","PLTHT"
"I990240:250300431","nrTP_plus_IITA",-0.107490483598765,-0.141210547351308,-0.0647836997652901,1.55536316613043,0.0337925695537549,0.0327438627617972,-0.00871581721927004,-0.0629037564120237,-0.208861427367959,0.25659730981402
"I990304:250300414","nrTP_plus_IITA",-2.94599665163585,0.0819756650170787,0.0213014074069427,-2.82209382477858,0.0124744805573338,0.13287370861177,0.066924972491186,0.0735745342436395,0.158875515290087,-5.46617126906473
"I990313:250090786","nrTP_plus_IITA",1.51151990760099,0.534004198477318,0.00651614867253433,-2.4220497983482,-0.0121172781612093,-0.0434156420792911,-0.105833894988533,0.0260309082794852,-0.149241883310745,5.47722792153353
"I990411:250090802","nrTP_plus_IITA",2.53070805744216,-1.04065506906868,-0.0736611277466034,-0.513381837341034,0.0499530068492189,0.184296397955939,0.159951259274704,-0.00745750938967489,-0.11914924596487,-4.40854975314757
"I990503:250090794","nrTP_plus_IITA",-2.09862142549511,-0.497933499137779,-0.0469860730208835,-2.48187257017936,0.06653491113163,0.088684156414083,0.116792589910906,-0.122815227432463,0.520477361172095,-6.84587513226491
"I990543:250300429","nrTP_plus_IITA",-6.66584890169148,-0.380956827156063,-0.0511921897524663,-1.0496157084434,0.0442195549758731,0.242067189105832,0.18825430167528,0.106773416350851,-0.199320178206845,-10.0886073907748
"I990554:250300417","nrTP_plus_IITA",0.223923593067297,0.0368494187738093,0.0233563644494112,3.14876937299756,0.0148348685093311,0.0378311139440775,0.0832350211147665,-0.00499204331875187,-0.300104077165377,1.20945251515263
"I990564:250300426","nrTP_plus_IITA",3.28343416495089,-0.241695884938529,-0.0550892162309108,-0.983914922943793,0.0395166219662592,0.155018991346505,0.156155175715155,0.0184904334247657,-0.0886570476739322,-4.31328026500428
"I990621:250300422","nrTP_plus_IITA",0.700090890952064,-0.570413833103063,-0.0540363217370202,1.24881080257756,0.0498723715471927,0.154615925711025,0.197060752702343,0.0241001111410045,-0.257907319452334,1.90000071229772
"I991579:250300427","nrTP_plus_IITA",-4.9906799591476,-0.0224392767800571,0.0064155233576763,-1.17676821250243,-0.015186229051971,-0.0584821228780416,-0.0944861135361575,0.0406465049381656,0.0996502710496978,-4.95645890754627
"I991590:250300425","nrTP_plus_IITA",-1.2780980150601,0.403996219270228,-0.00592394035001084,-1.29517730076452,0.056744889882994,0.0888578944600251,0.018384870266809,-0.0772565800074557,-0.0726378029901843,1.73203286915428
"I991702:250090772","nrTP_plus_IITA",1.83707720120719,-0.0143393614465725,0.0302462167827285,0.677589572822992,-0.014478305171748,0.140755942546683,0.127602159525742,0.117342724698613,0.0467381863379515,-4.27464443589973
"I991732:250368018","nrTP_plus_IITA",-3.24860612058531,0.0795827763682195,0.0269687326855409,-0.745533641360421,-0.0078405821775726,-0.133620974635032,-0.0326299459678496,-0.064000986247731,0.26661554243611,-2.66671933326677
"I991734:250300418","nrTP_plus_IITA",-5.21949083248077,0.061993891356613,0.0239872728967966,-2.38453604043317,0.0396954449318158,0.10293660133508,0.085483311741497,-0.0514126914600614,0.112636287936911,-7.98156537813718
"I991903:250300430","nrTP_plus_IITA",-0.0226029444055519,0.419326829237077,0.037179481405253,1.07613979249132,0.0709269657925923,0.143673401067805,0.109885786239293,-0.0729743062300796,0.557163833189923,-2.11978124307026
"I992123:250300419","nrTP_plus_IITA",3.27729261811803,-0.206860433686503,0.0344042623879933,1.72930387243728,-0.0282997469337835,-0.00785096315712073,0.036760216752136,0.0854534346393079,-0.424843864451597,0.756198953662196
"I993073:250300423","nrTP_plus_IITA",-5.33531220309499,-0.0819837460187722,-0.029070168933936,3.04789196176132,0.0442567671377582,-0.0289451152138252,-0.0402545987137371,-0.147705791085608,-0.252909978738246,-9.0252918289365
"I993151:250090777","nrTP_plus_IITA",3.28197720950273,-0.263266658093911,0.0346780445048436,1.46509263400383,-0.0292299669518693,-0.00960105206046571,0.0327173507555684,0.0863650675144308,-0.433113598461788,0.758564762551624
"I996012:250300416","nrTP_plus_IITA",-1.87960034522141,-0.219322300034632,-0.09173816501418,-2.44626807130578,-0.0318634183487581,0.0878708249747685,0.103129004389218,0.178071180532472,0.221403575107151,-5.43534264306971
"I996016:250090791","nrTP_plus_IITA",0.939641304456549,-0.395268668942657,-0.0749714592631037,3.22388628935521,-0.0224657339553176,0.0964812461388846,0.0354466460247441,0.234882813344133,0.321918500950885,1.89556715335787
"I996017:250300415","nrTP_plus_IITA",-1.94331167855077,-0.253170032775073,-0.0773852084029107,0.29432630107804,-0.0241375868899847,0.128472028238546,0.126506793077078,0.22347733078605,-0.144737507617238,-9.9609983405624
"I996069:250300420","nrTP_plus_IITA",3.97222069760155,-0.106829760944013,-0.0478235473508393,2.96961314598384,-0.00354105153678604,0.064292006281123,0.0906275648804396,0.098848330899616,-0.12860673780504,5.29230434241233
"I996075:250399837","nrTP_plus_IITA",4.2102857383708,0.232207346190036,-0.0619103568402816,0.590338936117893,-0.0314830454387447,0.018586515119775,0.00634053102891271,0.111630593456267,0.0344376586694968,-0.193002810315519
"I996076:250090776","nrTP_plus_IITA",4.19654233287415,0.200153035054737,-0.0605358335117941,0.999276713563352,-0.0232596648667021,0.0273440237321417,0.01644172606577,0.109980885407031,0.0046576458610031,-0.166606964580027
"I997032:250090787","nrTP_plus_IITA",-3.37591433815513,0.0547905726713526,0.0224204964277236,-1.09843062217864,-0.0147886707066199,-0.14523565754482,-0.0414583331127512,-0.0616108982999503,0.287908070855401,-2.87529555172679
"I997533:250300428","nrTP_plus_IITA",4.31476999426309,-0.247783167815608,-0.0240319737024792,0.766053033206013,-0.0120735214364976,0.03503790208529,0.0400434448827146,0.0688659951763861,-0.477219846057297,4.76194561931369
"I997578:250300432","nrTP_plus_IITA",0.288275998739456,-0.0615672624570069,-0.018962420974414,0.376432611429572,-0.0589269540078208,-0.00317385427788174,-0.054654115412248,0.205977683903075,-0.331482082854765,6.22058903645313
"ICB5_10_80411_:250304646","nrTP_plus_IITA",-4.15135092162358,0.128990838089436,0.0084137811472695,-1.54136003023912,0.0523625086778563,0.0145047269301246,-0.0223132490191947,-0.193128278994515,0.499732910084367,-1.40460848398073
"ISU_4X_:250304659","nrTP_plus_IITA",11.8337742342389,0.0943721927515281,0.0429376011526457,1.40895989525598,-0.0726328595048174,-0.337953470282572,-0.252778678660501,-0.160942750688559,0.380813984761782,25.1384288220925
"J920230:250304494","nrTP_plus_IITA",4.45741219499519,0.238421232496295,-0.00607571165196493,-2.05712238532818,-0.025926795253929,-0.0648424606243769,-0.0825878096604974,0.0115702448609824,0.350533920833656,6.64395845587803
"J920253:250304495","nrTP_plus_IITA",3.239357832998,0.363589509700186,0.00912863978931714,-0.563155632878063,0.0146030903213167,0.0297253277828079,0.0380459504085726,-0.0926015908953565,0.397953401333817,5.53601616381533
"K930061:250304471","nrTP_plus_IITA",-4.02114545334902,-0.430092570911683,-0.0607084060687671,0.85674282996787,0.0352225440241384,0.0614067664008589,0.00776597903479683,-0.04351886761366,0.0221213230280941,-10.3200607123362
"KALESO:250304590","nrTP_plus_IITA",6.99971914272383,0.15717233059631,0.0166234980964118,7.47583097166241,-0.06066266979101,-0.314420459774897,-0.219812025434365,-0.154216110040897,0.564572651841143,11.5800644819219
"KARAMA:250304596","nrTP_plus_IITA",9.31960545378516,0.394652248352555,0.00129987016007863,0.266226750227531,-0.0682803722544756,-0.262610977606229,-0.143590749507939,-0.0421741839560261,0.497626807486479,13.9867942696914
"KIBAHA:250304598","nrTP_plus_IITA",7.50806316063198,-0.0446928833963415,0.0433908208905125,2.09967036284969,-0.0593745500458158,-0.188800510400506,-0.107698533969998,0.0311252905933089,0.209378453889486,13.2699821579446
"KIBANDAMENO_WHITE:250304552","nrTP_plus_IITA",-4.01186896063207,-0.0701109206393794,0.0216555929993792,1.03842739801794,0.0370658017680008,0.00115085633008867,-0.102854989542465,-0.150033367059294,0.513602626880405,-4.61267017728151
"KIBANDAMENO:250254266","nrTP_plus_IITA",8.56994577879018,-0.0487385245826615,-0.0636260920272725,4.58417602747109,-0.081664216166635,-0.183921440386898,-0.0363609948674669,0.0310272972384271,0.844667624585327,11.1557128595408
"KIBANDEMENO:250304621","nrTP_plus_IITA",8.06752958876831,-0.0535269042032121,-0.0587151155624084,4.57540003462218,-0.073932404246312,-0.180470224902609,-0.0438669665203013,0.0155006647750026,0.814999982696848,10.2918951803499
"KIGOMARED:250254541","nrTP_plus_IITA",-0.474163753641044,-0.0760853421785878,-0.0686501630660187,1.32518532843315,-0.0640665324472288,-0.160802618656901,-0.153071290690558,0.00536683979585558,0.844892531661182,1.46738849934228
"KIROBA:250253728","nrTP_plus_IITA",5.19993871387138,0.26093213039423,0.0143813801404143,2.96175949617983,-0.0189990070857728,-0.197445251804255,-0.111788757929606,-0.155249169479871,-0.0582274936890952,9.43096180548348
"KIZIMBANI:250304603","nrTP_plus_IITA",1.63956368602426,0.0622026439679634,-0.0131961758379767,-4.33143429134437,-0.0710489489915493,-0.130774924244733,-0.1082541708343,0.1404783744042,-0.0789272939785991,8.84331271626193
"L930425:250304650","nrTP_plus_IITA",0.101787125034529,-0.0781043886701126,-0.0793174719116604,0.057335299871873,-0.0391744634385905,0.148003991252109,0.0798091124410432,0.266386432744963,0.0978604880076313,-2.84369953331722
"L930447:250304649","nrTP_plus_IITA",0.444139363295486,0.0305326115391111,-0.0842076978484275,0.388776220606438,-0.052978385153282,0.144284664929908,0.0778423838451582,0.309384438714761,0.101469717509089,-3.32560081443349
"M000004:250090775","nrTP_plus_IITA",3.18979882177626,0.102796647794985,-0.0227560959385179,0.157062045058517,0.0619301052105808,0.0449033800770646,0.115846207505808,-0.227068993061472,0.422564518255833,-3.44739718729683
